Observer,Sample_spp,SiteLong,SiteShort,Sample_ID,Sampling_date,day,mo,yr,DOY,season,Species,SppCode,Body_Length,Head_Width,density_per_m2
Ellen,Auba_24_3_2005_HS,Aubach,Auba,Grob,24/03/2005,24,3,2005,83,early,Hydropsyche siltalai,HS,6.03,0.87,49.37143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,13.75,1.39,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,14.89,1.42,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,12.79,1.47,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,12.16,1.32,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,13.39,1.31,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,11.41,1.29,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,Grob,38509,6,6,2005,157,late,Hydropsyche siltalai,HS,9.42,1.33,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,"Grob, extra",38509,6,6,2005,157,late,Hydropsyche siltalai,HS,13.83,1.48,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,"Grob, extra",38509,6,6,2005,157,late,Hydropsyche siltalai,HS,11.65,1.33,39.77143
Ellen,Auba_6_6_2005_HS,Aubach,Auba,"Grob, extra",38509,6,6,2005,157,late,Hydropsyche siltalai,HS,11.85,1.34,39.77143
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,6.15,0.81,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,6.53,0.84,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,5.53,0.86,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,5.56,0.79,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,5.83,0.73,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,5.46,0.86,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,7.63,0.91,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,6.61,0.94,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,10.94,1.55,28.8
Ellen,Auba_10_4_2006_HS,Aubach,Auba,Grob,38994,10,4,2006,100,early,Hydropsyche siltalai,HS,5.9,0.85,28.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Einzelexemplare,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,11.59,1.46,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Einzelexemplare,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,13.23,1.51,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,15.25,1.46,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,13.05,1.47,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,12.51,1.38,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,12.51,1.41,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,11.36,1.43,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,13.85,1.43,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,10.01,1.42,44.8
Ellen,Auba_15_6_2006_HS,Aubach,Auba,Grob,15/06/2006,15,6,2006,166,late,Hydropsyche siltalai,HS,13.92,1.44,44.8
Ellen,Auba_12_7_2007_HS,Aubach,Auba,Grob,39423,12,7,2007,193,late,Hydropsyche siltalai,HS,13.8,1.38,3.6
Ellen,Auba_12_7_2007_HS,Aubach,Auba,Grob,39423,12,7,2007,193,late,Hydropsyche siltalai,HS,13.17,1.36,3.6
Ellen,Auba_12_7_2007_HS,Aubach,Auba,Grob,39423,12,7,2007,193,late,Hydropsyche siltalai,HS,13.2,1.41,3.6
Ellen,Auba_23_4_2008_HS,Aubach,Auba,Grob,23/04/2008,23,4,2008,114,early,Hydropsyche siltalai,HS,7.06,0.85,6.247619
Ellen,Auba_23_4_2008_HS,Aubach,Auba,Grob,23/04/2008,23,4,2008,114,early,Hydropsyche siltalai,HS,7.44,0.94,6.247619
Ellen,Auba_23_4_2008_HS,Aubach,Auba,Grob,23/04/2008,23,4,2008,114,early,Hydropsyche siltalai,HS,10.1,1.32,6.247619
Ellen,Auba_23_4_2008_HS,Aubach,Auba,Grob,23/04/2008,23,4,2008,114,early,Hydropsyche siltalai,HS,7.9,0.91,6.247619
Ellen,Auba_23_4_2008_HS,Aubach,Auba,Grob,23/04/2008,23,4,2008,114,early,Hydropsyche siltalai,HS,6.21,0.85,6.247619
Ellen,Auba_23_6_2008_HS,Aubach,Auba,Grob,23/06/2008,23,6,2008,175,late,Hydropsyche siltalai,HS,12.95,1.41,2.871795
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.15,0.88,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,10.4,1.36,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,7.19,0.81,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.7,0.81,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.71,0.9,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.88,0.81,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,9.47,1.33,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,7.22,0.85,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.91,0.84,19.04762
Ellen,Auba_8_4_2009_HS,Aubach,Auba,Grob,40029,8,4,2009,98,early,Hydropsyche siltalai,HS,6.06,0.83,19.04762
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,16.39,1.36,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,12.4,1.36,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,13.37,1.42,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,12.88,1.28,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,11.65,1.33,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,13.65,1.37,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,11.94,1.47,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,11.94,1.23,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,12.09,1.36,19.2
Ellen,Auba_23_6_2009_HS,Aubach,Auba,Grob,23/06/2009,23,6,2009,174,late,Hydropsyche siltalai,HS,11.49,1.37,19.2
Ellen,Auba_16_3_2010_HS,Aubach,Auba,Grob,16/03/2010,16,3,2010,75,early,Hydropsyche siltalai,HS,4.78,0.82,14.4
Ellen,Auba_16_3_2010_HS,Aubach,Auba,Grob,16/03/2010,16,3,2010,75,early,Hydropsyche siltalai,HS,5.35,0.65,14.4
Ellen,Auba_16_3_2010_HS,Aubach,Auba,Grob,16/03/2010,16,3,2010,75,early,Hydropsyche siltalai,HS,7.21,0.95,14.4
Ellen,Auba_16_3_2010_HS,Aubach,Auba,Grob,16/03/2010,16,3,2010,75,early,Hydropsyche siltalai,HS,5.47,0.88,14.4
Ellen,Auba_29_6_2010_HS,Aubach,Auba,Einzelexemplare,29/06/2010,29,6,2010,180,late,Hydropsyche siltalai,HS,12.87,1.32,6.133333
Ellen,Auba_29_6_2010_HS,Aubach,Auba,Grob,29/06/2010,29,6,2010,180,late,Hydropsyche siltalai,HS,11.9,1.39,6.133333
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,6.04,0.87,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,6.53,0.81,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,8.11,1.04,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,8.03,0.98,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,9.38,1.38,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,6.3,0.91,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,7.48,0.9,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,10.6,1.32,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,5.71,0.84,20.96
Ellen,Auba_24_3_2011_HS,Aubach,Auba,Grob,24/03/2011,24,3,2011,83,early,Hydropsyche siltalai,HS,7.47,0.91,20.96
Ellen,Auba_21_6_2012_HS,Aubach,Auba,Grob,21/06/2012,21,6,2012,173,late,Hydropsyche siltalai,HS,13.31,1.33,2.285714
Ellen,Auba_21_6_2012_HS,Aubach,Auba,Grob,21/06/2012,21,6,2012,173,late,Hydropsyche siltalai,HS,10.28,1.38,2.285714
Ellen,Auba_20_3_2013_HS,Aubach,Auba,Grob,20/03/2013,20,3,2013,79,early,Hydropsyche siltalai,HS,11.08,1.37,5
Ellen,Auba_20_3_2013_HS,Aubach,Auba,Grob,20/03/2013,20,3,2013,79,early,Hydropsyche siltalai,HS,10.56,1.26,5
Ellen,Auba_20_3_2013_HS,Aubach,Auba,Grob,20/03/2013,20,3,2013,79,early,Hydropsyche siltalai,HS,8.36,1.19,5
Ellen,Auba_17_6_2013_HS,Aubach,Auba,Grob,17/06/2013,17,6,2013,168,late,Hydropsyche siltalai,HS,12.45,1.32,1.2
Ellen,Auba_3_11_2014_HS,Aubach,Auba,Einzelexemplare,41709,11,3,2014,70,early,Hydropsyche siltalai,HS,7.74,1.35,14.8
Ellen,Auba_3_11_2014_HS,Aubach,Auba,main,41709,11,3,2014,70,early,Hydropsyche siltalai,HS,7.22,0.79,14.8
Ellen,Auba_3_11_2014_HS,Aubach,Auba,main,41709,11,3,2014,70,early,Hydropsyche siltalai,HS,5.88,0.85,14.8
Ellen,Auba_3_11_2014_HS,Aubach,Auba,main,41709,11,3,2014,70,early,Hydropsyche siltalai,HS,8.68,1.22,14.8
Ellen,Auba_3_11_2014_HS,Aubach,Auba,main,41709,11,3,2014,70,early,Hydropsyche siltalai,HS,7.31,0.76,14.8
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,7.59,0.77,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,11.72,1.27,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,6.43,0.66,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,6.38,0.69,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,3.58,0.53,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,4.3,0.54,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,5.48,0.79,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,4.84,0.77,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,7.42,0.83,7.52
Ellen,Auba_10_3_2015_HS,Aubach,Auba,Grob,42280,10,3,2015,69,early,Hydropsyche siltalai,HS,9.72,1.4,7.52
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Einzelexemplare,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,9.28,1.23,20.8
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Einzelexemplare,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,13,1.31,20.8
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Grob,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,9.01,1.32,20.8
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Grob,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,14.06,1.33,20.8
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Grob,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,12.55,1.36,20.8
Ellen,Auba_16_6_2015_HS,Aubach,Auba,Grob,16/06/2015,16,6,2015,167,late,Hydropsyche siltalai,HS,10.62,1.22,20.8
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Einzelexemplare,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,11.01,1.28,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Einzelexemplare,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,10.99,1.28,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,6.56,0.72,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,6.02,0.86,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,10.24,1.29,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,9.87,1.38,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,11.37,1.46,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,8.63,1.34,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,6.32,1.23,44.26667
Ellen,Auba_11_4_2016_HS,Aubach,Auba,Grob,42678,11,4,2016,102,early,Hydropsyche siltalai,HS,12.5,1.3,44.26667
Ellen,Auba_21_6_2016_HS,Aubach,Auba,Einzelexemplare,21/06/2016,21,6,2016,173,late,Hydropsyche siltalai,HS,14.46,1.51,1.6
Ellen,Auba_21_6_2016_HS,Aubach,Auba,Einzelexemplare,21/06/2016,21,6,2016,173,late,Hydropsyche siltalai,HS,15.24,1.35,1.6
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,4.64,0.51,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,5.7,0.52,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,6.28,0.9,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,5.19,0.5,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,4.68,0.6,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob 21TP,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,5.13,0.74,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob 21TP,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,4.71,0.86,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob 21TP,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,6.53,0.82,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob 21TP,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,4.58,0.54,16.1039
Ellen,Auba_16_3_2017_HS,Aubach,Auba,Grob 21TP,16/03/2017,16,3,2017,75,early,Hydropsyche siltalai,HS,5.17,0.56,16.1039
Ellen,Auba_12_6_2017_HS,Aubach,Auba,Einzelexemplare,43075,12,6,2017,163,late,Hydropsyche siltalai,HS,12.83,1.41,0.8
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,3.94,0.55,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,3.42,0.56,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,4.37,0.58,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,6.19,0.84,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,7.07,1.25,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,11.85,1.36,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,6.15,0.83,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,9.83,1.39,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,6.57,0.88,486.4
Ellen,Auba_7_3_2018_HS,Aubach,Auba,Grob,43284,7,3,2018,66,early,Hydropsyche siltalai,HS,9.96,1.32,486.4
Ellen,Auba_15_6_2018_HS,Aubach,Auba,21 TP,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,8.93,1.23,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,21 TP,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,8.02,1.28,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,21 TP,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,11.24,1.38,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,21 TP,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,8.53,1.37,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,21 TP,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,9.02,1.34,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,Grob,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,12.96,1.29,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,Grob,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,8.47,1.4,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,Grob,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,11.83,1.21,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,Grob,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,10.28,1.19,41.14286
Ellen,Auba_15_6_2018_HS,Aubach,Auba,Grob,15/06/2018,15,6,2018,166,late,Hydropsyche siltalai,HS,11.49,1.39,41.14286
Ellen,Auba_2_4_2019_HS,Aubach,Auba,Grob,43500,2,4,2019,92,early,Hydropsyche siltalai,HS,8.7,0.75,20.77922
Ellen,Auba_2_4_2019_HS,Aubach,Auba,Grob,43500,2,4,2019,92,early,Hydropsyche siltalai,HS,10.31,1.38,20.77922
Ellen,Auba_2_4_2019_HS,Aubach,Auba,Grob,43500,2,4,2019,92,early,Hydropsyche siltalai,HS,8.02,1.4,20.77922
Ellen,Auba_2_4_2019_HS,Aubach,Auba,Grob,43500,2,4,2019,92,early,Hydropsyche siltalai,HS,5.06,0.76,20.77922
Ellen,Auba_2_4_2019_HS,Aubach,Auba,Grob,43500,2,4,2019,92,early,Hydropsyche siltalai,HS,6.88,0.91,20.77922
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,12.65,1.46,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,17.64,1.45,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,15.89,1.51,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,12.67,1.48,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,12.8,1.32,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,13.12,1.45,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,14.27,1.49,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,14.35,1.43,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,12.92,1.42,14.4
Ellen,Bieb_22_6_2001_HS,Bieber,Bieb,B1,22/06/2001,22,6,2001,173,late,Hydropsyche siltalai,HS,13.31,1.41,14.4
Ellen,Bieb_12_6_2002_HS,Bieber,Bieb,Grob,37596,12,6,2002,163,late,Hydropsyche siltalai,HS,13.61,1.42,19.2
Ellen,Bieb_12_6_2002_HS,Bieber,Bieb,Grob,37596,12,6,2002,163,late,Hydropsyche siltalai,HS,12.06,1.46,19.2
Ellen,Bieb_12_6_2002_HS,Bieber,Bieb,Grob,37596,12,6,2002,163,late,Hydropsyche siltalai,HS,16.26,1.49,19.2
Ellen,Bieb_12_6_2002_HS,Bieber,Bieb,Grob,37596,12,6,2002,163,late,Hydropsyche siltalai,HS,14.43,1.38,19.2
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.75,0.52,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.51,0.61,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.65,0.55,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,6.43,0.64,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,4.41,0.64,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,4.64,0.57,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.92,0.55,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.95,0.58,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,5.24,0.61,57.6
Ellen,Bieb_11_3_2003_HS,Bieber,Bieb,Grob,37928,11,3,2003,70,early,Hydropsyche siltalai,HS,9.31,0.97,57.6
Ellen,Bieb_14_7_2003_HS,Bieber,Bieb,Grob,14/07/2003,14,7,2003,195,late,Hydropsyche siltalai,HS,13.44,1.45,28.8
Ellen,Bieb_14_7_2003_HS,Bieber,Bieb,Grob,14/07/2003,14,7,2003,195,late,Hydropsyche siltalai,HS,13.42,1.5,28.8
Ellen,Bieb_9_7_2004_HS,Bieber,Bieb,Grob,38237,9,7,2004,191,late,Hydropsyche siltalai,HS,11.31,1.26,14.4
Ellen,Bieb_9_7_2004_HS,Bieber,Bieb,Grob,38237,9,7,2004,191,late,Hydropsyche siltalai,HS,9.33,1.39,14.4
Ellen,Bieb_9_7_2004_HS,Bieber,Bieb,Grob,38237,9,7,2004,191,late,Hydropsyche siltalai,HS,9.94,1.33,14.4
Ellen,Bieb_9_7_2004_HS,Bieber,Bieb,Grob,38237,9,7,2004,191,late,Hydropsyche siltalai,HS,11.58,1.31,14.4
Ellen,Bieb_9_7_2004_HS,Bieber,Bieb,Grob,38237,9,7,2004,191,late,Hydropsyche siltalai,HS,11.5,1.43,14.4
Ellen,Bieb_13_7_2006_HS,Bieber,Bieb,Grob,13/07/2006,13,7,2006,194,late,Hydropsyche siltalai,HS,12.86,1.46,7.2
